Date,Open,High,Low,Close,Volume,Market Capacity
2020-03-08,1.0,1.02,1.0,1.01,54758243672.0,4687746177.0
2020-03-07,1.0,1.01,1.0,1.0,46199415513.0,4643212805.0
2020-03-06,1.0,1.01,1.0,1.0,49389801062.0,4635080377.0
2020-03-05,1.0,1.01,1.0,1.0,49920180590.0,4654076714.0
2020-03-04,1.0,1.01,1.0,1.0,48605279710.0,4645253483.0
2020-03-03,0.99,1.01,0.99,1.0,50681960308.0,4653959468.0
2020-03-02,1.0,1.0,0.99,1.0,67439071909.0,4619155547.0
2020-03-01,1.01,1.01,1.0,1.0,45828960109.0,4644680725.0
2020-02-29,1.0,1.01,0.99,1.01,44948749121.0,4671931514.0
2020-02-28,1.0,1.01,0.99,1.0,56902235264.0,4628852894.0
2020-02-27,1.0,1.01,0.99,1.0,61401185853.0,4635002129.0
2020-02-26,1.0,1.01,0.99,1.0,68910958735.0,4655096434.0
2020-02-25,1.0,1.01,0.99,1.0,55034243501.0,4649118780.0
2020-02-24,1.0,1.01,1.0,1.0,56599226979.0,4636796514.0
2020-02-23,1.0,1.0,0.99,1.0,47448629411.0,4633159673.0
2020-02-22,1.0,1.01,1.0,1.0,41243330013.0,4650857755.0
2020-02-21,1.0,1.01,0.99,1.0,47618138884.0,4656933338.0
2020-02-20,1.0,1.01,0.99,1.0,55986244963.0,4654409109.0
2020-02-19,1.0,1.03,1.0,1.0,54920030584.0,4648512399.0
2020-02-18,1.0,1.01,0.99,1.0,60616752516.0,4645888803.0
2020-02-17,1.0,1.01,0.99,1.0,63038607545.0,4635284711.0
2020-02-16,1.0,1.01,1.0,1.0,60160518246.0,4638989017.0
2020-02-15,1.0,1.02,1.0,1.0,57250318373.0,4638318811.0
2020-02-14,1.0,1.0,1.0,1.0,54698567058.0,4642896605.0
2020-02-13,1.0,1.02,0.99,1.0,63588479574.0,4635769301.0
2020-02-12,1.0,1.01,0.99,1.0,54829582150.0,4654247429.0
2020-02-11,1.0,1.0,0.99,1.0,46001561028.0,4635044755.0
2020-02-10,1.0,1.02,1.0,1.0,48784184264.0,4645339056.0
2020-02-09,1.0,1.01,1.0,1.0,44977724508.0,4649204340.0
2020-02-08,1.0,1.01,0.99,1.0,44251729422.0,4640205613.0
2020-02-07,1.0,1.0,0.99,1.0,42966951015.0,4631927116.0
2020-02-06,1.0,1.02,1.0,1.0,46549174003.0,4629443566.0
2020-02-05,1.0,1.01,0.99,1.0,46504757742.0,4655543935.0
2020-02-04,1.0,1.01,1.0,1.0,36950713371.0,4650469195.0
2020-02-03,1.0,1.01,0.99,1.0,39849489336.0,4637320450.0
2020-02-02,1.0,1.01,1.0,1.0,40560625161.0,4644893208.0
2020-02-01,1.0,1.0,1.0,1.0,34763069931.0,4648011884.0
2020-01-31,1.0,1.01,1.0,1.0,40496855325.0,4645374934.0
2020-01-30,1.0,1.01,1.0,1.0,43624728074.0,4649109251.0
2020-01-29,1.0,1.01,0.99,1.0,42323320108.0,4653027307.0
2020-01-28,1.0,1.01,0.99,1.0,44123906993.0,4645895399.0
2020-01-27,1.0,1.01,0.99,1.0,37771545362.0,4651188602.0
2020-01-26,1.0,1.01,1.0,1.0,29121614731.0,4644708262.0
2020-01-25,1.0,1.01,1.0,1.0,26340299495.0,4652175067.0
2020-01-24,1.0,1.01,0.99,1.0,33356108238.0,4656155507.0
2020-01-23,1.0,1.01,1.0,1.0,33631459310.0,4634979849.0
2020-01-22,1.0,1.0,1.0,1.0,29749248330.0,4645128570.0
2020-01-21,1.0,1.01,1.0,1.0,31080893275.0,4648951979.0
2020-01-20,1.0,1.01,1.0,1.0,33079894466.0,4640395834.0
2020-01-19,1.0,1.03,0.99,1.0,42680566067.0,4630413451.0
2020-01-18,1.0,1.01,0.99,1.0,43805026250.0,4649919502.0
2020-01-17,1.0,1.01,0.99,1.0,47263851458.0,4650379638.0
2020-01-16,1.0,1.01,0.99,1.0,40752742739.0,4633460370.0
2020-01-15,1.0,1.02,0.99,1.0,49045902728.0,4631431380.0
2020-01-14,1.0,1.02,0.99,1.0,57687160761.0,4635105703.0
2020-01-13,1.0,1.01,1.0,1.0,26468468000.0,4642166645.0
